concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"CONCEBRA";"01/08/2020";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00
"CONCEBRA";"01/08/2020";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 2 eixos";"Passeio";119113,00
"CONCEBRA";"01/08/2020";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 3 eixos";"Passeio";801,00
"CONCEBRA";"01/08/2020";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 4 eixos";"Passeio";100,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Moto";"Moto";1013,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 2 eixos";"Comercial";9294,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 3 eixos";"Comercial";10151,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 4 eixos";"Comercial";8186,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 5 eixos";"Comercial";4693,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 6 eixos";"Comercial";8096,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 7 eixos";"Comercial";3126,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 8 eixos";"Comercial";382,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 9 eixos";"Comercial";996,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 2 eixos";"Passeio";41375,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 3 eixos";"Passeio";440,00
"CONCEBRA";"01/08/2020";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 4 eixos";"Passeio";70,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";592,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 2 eixos";"Comercial";7406,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 3 eixos";"Comercial";8922,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 4 eixos";"Comercial";8324,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 5 eixos";"Comercial";4955,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 6 eixos";"Comercial";11469,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";6358,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";45,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";2263,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";29392,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";395,00
"CONCEBRA";"01/08/2020";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";64,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";5797,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";21892,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";12736,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";10174,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";4257,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";7332,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";4967,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";148,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";3554,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";18,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";175699,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";2554,00
"CONCEBRA";"01/09/2020";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";277,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Moto";"Moto";357,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";4068,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";6569,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";4236,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";2810,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";8774,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";3690,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 8 eixos";"Comercial";86,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 9 eixos";"Comercial";2726,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 2 eixos";"Passeio";23138,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 3 eixos";"Passeio";330,00
"CONCEBRA";"01/09/2020";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 4 eixos";"Passeio";34,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Moto";"Moto";465,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 2 eixos";"Comercial";2813,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 3 eixos";"Comercial";2369,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 4 eixos";"Comercial";2053,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 5 eixos";"Comercial";876,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 6 eixos";"Comercial";2322,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 7 eixos";"Comercial";682,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 8 eixos";"Comercial";10,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 9 eixos";"Comercial";1108,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";4,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 2 eixos";"Passeio";21800,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 3 eixos";"Passeio";332,00
"CONCEBRA";"01/09/2020";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 4 eixos";"Passeio";21,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Moto";"Moto";20527,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 2 eixos";"Comercial";35744,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 3 eixos";"Comercial";20472,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 4 eixos";"Comercial";16469,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 5 eixos";"Comercial";7024,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 6 eixos";"Comercial";10841,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 7 eixos";"Comercial";6401,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 8 eixos";"Comercial";194,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 9 eixos";"Comercial";4019,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";30,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 2 eixos";"Passeio";357097,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 3 eixos";"Passeio";5632,00
"CONCEBRA";"01/09/2020";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 4 eixos";"Passeio";445,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Moto";"Moto";3308,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 2 eixos";"Comercial";16833,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 3 eixos";"Comercial";17161,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 4 eixos";"Comercial";17480,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 5 eixos";"Comercial";8861,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 6 eixos";"Comercial";12895,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 7 eixos";"Comercial";3705,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 8 eixos";"Comercial";172,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 9 eixos";"Comercial";2285,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 2 eixos";"Passeio";114682,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 3 eixos";"Passeio";2607,00
"CONCEBRA";"01/09/2020";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 4 eixos";"Passeio";269,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Moto";"Moto";1863,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 2 eixos";"Comercial";12575,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 3 eixos";"Comercial";15332,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 4 eixos";"Comercial";16158,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 5 eixos";"Comercial";8917,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 6 eixos";"Comercial";15187,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 7 eixos";"Comercial";4158,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 8 eixos";"Comercial";191,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 9 eixos";"Comercial";2990,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";13,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 2 eixos";"Passeio";68101,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 3 eixos";"Passeio";972,00
"CONCEBRA";"01/09/2020";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 4 eixos";"Passeio";167,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Moto";"Moto";628,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 2 eixos";"Comercial";8576,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 3 eixos";"Comercial";12896,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 4 eixos";"Comercial";10762,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 5 eixos";"Comercial";7361,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 6 eixos";"Comercial";18286,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 7 eixos";"Comercial";5602,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 8 eixos";"Comercial";204,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial 9 eixos";"Comercial";4465,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";6,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Passeio 2 eixos";"Passeio";31727,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Passeio 3 eixos";"Passeio";458,00
"CONCEBRA";"01/09/2020";"Crescente";"P5 PRATA";"N/I";"Veículo Passeio 4 eixos";"Passeio";120,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Moto";"Moto";1362,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 2 eixos";"Comercial";7312,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 3 eixos";"Comercial";7471,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 4 eixos";"Comercial";4949,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 5 eixos";"Comercial";3431,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 6 eixos";"Comercial";9889,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 7 eixos";"Comercial";2966,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 8 eixos";"Comercial";135,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial 9 eixos";"Comercial";2177,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Passeio 2 eixos";"Passeio";36531,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Passeio 3 eixos";"Passeio";712,00
"CONCEBRA";"01/09/2020";"Crescente";"P6 FRONTEIRA";"N/I";"Veículo Passeio 4 eixos";"Passeio";106,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Moto";"Moto";5992,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 2 eixos";"Comercial";16850,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 3 eixos";"Comercial";16281,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 4 eixos";"Comercial";8064,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 5 eixos";"Comercial";4368,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 6 eixos";"Comercial";11514,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 7 eixos";"Comercial";3670,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 8 eixos";"Comercial";25,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial 9 eixos";"Comercial";3822,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 2 eixos";"Passeio";125230,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 3 eixos";"Passeio";916,00
"CONCEBRA";"01/09/2020";"Crescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 4 eixos";"Passeio";89,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Moto";"Moto";1023,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 2 eixos";"Comercial";8783,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 3 eixos";"Comercial";9273,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 4 eixos";"Comercial";6515,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 5 eixos";"Comercial";3518,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 6 eixos";"Comercial";11951,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 7 eixos";"Comercial";5470,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 8 eixos";"Comercial";51,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 9 eixos";"Comercial";4333,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 2 eixos";"Passeio";43773,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 3 eixos";"Passeio";438,00
"CONCEBRA";"01/09/2020";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 4 eixos";"Passeio";59,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";585,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 2 eixos";"Comercial";6296,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 3 eixos";"Comercial";9342,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 4 eixos";"Comercial";7233,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 5 eixos";"Comercial";3996,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 6 eixos";"Comercial";12972,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";6773,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";58,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";5098,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";5,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";30013,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";361,00
"CONCEBRA";"01/09/2020";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";37,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";5829,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";17429,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";15504,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";9148,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";4625,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";9328,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";2974,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";45,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";2936,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";6,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";177853,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";2627,00
"CONCEBRA";"01/09/2020";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";261,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Moto";"Moto";350,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";5015,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";5666,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";4708,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";2853,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";7386,00
"CONCEBRA";"01/09/2020";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";4087,00
