concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";23714,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";848,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";42516,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";75,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";11188,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";29934,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";27018,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6132,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10840,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";123718,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";19134,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";906,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";44712,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";75,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";11940,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30441,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";29950,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2901,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11701,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";113293,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";17075,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";901,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";44081,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";71,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";12106,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28399,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";30151,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2989,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11143,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";100551,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";15425,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";780,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";39315,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";81,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";11291,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";25964,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";23430,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2267,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6858,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";102538,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15224,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";690,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";38427,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";85,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";11078,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";25720,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";22617,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2874,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6587,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";125289,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17660,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";813,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";39211,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";106,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";11258,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";26099,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";23094,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3788,00
"AUTOPISTA FERNÃO DIAS";"01/06/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6631,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";757649,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";64000,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1286,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";62904,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";78,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";10581,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";31614,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";23499,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";21411,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";7966,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";313688,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";28635,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1137,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";47784,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";121,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";12426,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";33506,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";30685,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";12315,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11879,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";211874,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";24337,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";945,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";43911,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";101,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";11580,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";30652,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";29538,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6963,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11832,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";152883,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";20177,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";973,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";46857,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";100,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";12401,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30695,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";31739,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";3393,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12709,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";139772,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";17882,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";954,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";46849,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";105,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";12479,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28606,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";32376,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";3196,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";12419,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";121073,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16419,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";835,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";40398,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";104,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";11592,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";25567,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";23011,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2110,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6931,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";121789,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15489,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";721,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";38584,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";83,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";10994,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24916,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";22216,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2735,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7210,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";147188,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17916,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";811,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";39954,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";104,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";11158,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";25430,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";22724,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3497,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7181,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";738547,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";59738,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1304,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";63369,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";77,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";10107,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";32700,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";23745,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";21529,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";9013,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";302634,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";28933,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1129,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";48250,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";114,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";12553,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";33237,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";29241,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";11421,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11203,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";204726,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";24612,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";945,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";44232,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";92,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";11416,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";30619,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";28079,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6213,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11085,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";147327,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";20390,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";970,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";47625,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";93,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";12348,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30627,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";30674,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2651,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12115,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";133959,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";18394,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";925,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";47198,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";93,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";12378,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28470,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";30600,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2397,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11485,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";116275,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16716,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";805,00
