concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 9";"Moto";4829,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Outros";"Comercial";1629,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 1";"Passeio";31450,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 2";"Comercial";6376,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 3";"Passeio";220,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 4";"Comercial";7916,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 5";"Passeio";23,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 6";"Comercial";5205,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 7";"Comercial";3990,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 8";"Comercial";6601,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 9";"Moto";1083,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"MONTE CASTELO";"N/I";"Outros";"Comercial";1523,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 1";"Passeio";54816,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 2";"Comercial";7283,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 3";"Passeio";295,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 4";"Comercial";9610,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 5";"Passeio";31,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 6";"Comercial";6037,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 7";"Comercial";4131,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 8";"Comercial";7066,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 9";"Moto";2130,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"RIO NEGRO";"N/I";"Outros";"Comercial";1778,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 1";"Passeio";28622,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 2";"Comercial";5258,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 3";"Passeio";202,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 4";"Comercial";6260,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 5";"Passeio";31,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 6";"Comercial";3762,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 7";"Comercial";3193,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 8";"Comercial";5660,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 9";"Moto";805,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Outros";"Comercial";3890,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 1";"Passeio";51672,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 2";"Comercial";6179,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 3";"Passeio";197,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 4";"Comercial";8785,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 5";"Passeio";45,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 6";"Comercial";4436,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 7";"Comercial";2975,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 8";"Comercial";5360,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 9";"Moto";1470,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"CORREIA PINTO";"N/I";"Outros";"Comercial";1622,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 1";"Passeio";126339,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 2";"Comercial";13654,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 3";"Passeio";752,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 4";"Comercial";12237,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 5";"Passeio";119,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 6";"Comercial";6166,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 7";"Comercial";4395,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 8";"Comercial";8544,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 9";"Moto";4606,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Outros";"Comercial";1718,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 1";"Passeio";30369,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 2";"Comercial";4971,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 3";"Passeio";215,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 4";"Comercial";9367,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 5";"Passeio";31,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 6";"Comercial";5235,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 7";"Comercial";3686,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 8";"Comercial";8645,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 9";"Moto";995,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"MONTE CASTELO";"N/I";"Outros";"Comercial";2213,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 1";"Passeio";52661,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 2";"Comercial";6077,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 3";"Passeio";279,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 4";"Comercial";10526,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 5";"Passeio";31,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 6";"Comercial";6702,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 7";"Comercial";3719,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 8";"Comercial";7887,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 9";"Moto";2013,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"RIO NEGRO";"N/I";"Outros";"Comercial";1627,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 1";"Passeio";26961,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 2";"Comercial";4475,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 3";"Passeio";207,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 4";"Comercial";7670,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 5";"Passeio";30,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 6";"Comercial";4691,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 7";"Comercial";4028,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 8";"Comercial";7520,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 9";"Moto";674,00
"AUTOPISTA PLANALTO SUL";"01/02/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Outros";"Comercial";1866,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 1";"Passeio";57645,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 2";"Comercial";8468,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 3";"Passeio";209,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 4";"Comercial";6796,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 5";"Passeio";55,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 6";"Comercial";3258,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 7";"Comercial";3562,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 8";"Comercial";5607,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 9";"Moto";1708,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"CORREIA PINTO";"N/I";"Outros";"Comercial";1369,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 1";"Passeio";135101,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 2";"Comercial";18220,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 3";"Passeio";867,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 4";"Comercial";12266,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 5";"Passeio";162,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 6";"Comercial";7405,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 7";"Comercial";4642,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 8";"Comercial";7258,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 9";"Moto";4178,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Outros";"Comercial";1848,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 1";"Passeio";30391,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 2";"Comercial";7367,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 3";"Passeio";224,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 4";"Comercial";8627,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 5";"Passeio";41,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 6";"Comercial";5756,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 7";"Comercial";4521,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 8";"Comercial";7781,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Categoria 9";"Moto";928,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"MONTE CASTELO";"N/I";"Outros";"Comercial";1660,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 1";"Passeio";55007,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 2";"Comercial";8157,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 3";"Passeio";281,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 4";"Comercial";10882,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 5";"Passeio";55,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 6";"Comercial";6744,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 7";"Comercial";4599,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 8";"Comercial";7856,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Categoria 9";"Moto";1770,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"RIO NEGRO";"N/I";"Outros";"Comercial";2037,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 1";"Passeio";28298,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 2";"Comercial";6025,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 3";"Passeio";229,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 4";"Comercial";6790,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 5";"Passeio";38,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 6";"Comercial";4127,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 7";"Comercial";3748,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 8";"Comercial";6577,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Categoria 9";"Moto";710,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Crescente";"SANTA CECÍLIA";"N/I";"Outros";"Comercial";3659,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 1";"Passeio";57445,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 2";"Comercial";7253,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 3";"Passeio";208,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 4";"Comercial";9738,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 5";"Passeio";53,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 6";"Comercial";5003,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 7";"Comercial";3344,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 8";"Comercial";6177,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Categoria 9";"Moto";1677,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"CORREIA PINTO";"N/I";"Outros";"Comercial";1849,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 1";"Passeio";131465,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 2";"Comercial";15948,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 3";"Passeio";819,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 4";"Comercial";13727,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 5";"Passeio";169,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 6";"Comercial";7147,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 7";"Comercial";5250,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 8";"Comercial";9841,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 9";"Moto";4131,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"FAZENDA RIO GRANDE";"N/I";"Outros";"Comercial";2060,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 1";"Passeio";30200,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 2";"Comercial";5420,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 3";"Passeio";222,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 4";"Comercial";10654,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 5";"Passeio";38,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 6";"Comercial";6001,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 7";"Comercial";4231,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 8";"Comercial";9708,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Categoria 9";"Moto";897,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"MONTE CASTELO";"N/I";"Outros";"Comercial";2698,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 1";"Passeio";55617,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 2";"Comercial";7268,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 3";"Passeio";291,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 4";"Comercial";11318,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 5";"Passeio";54,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 6";"Comercial";7250,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 7";"Comercial";4467,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 8";"Comercial";8805,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Categoria 9";"Moto";1757,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"RIO NEGRO";"N/I";"Outros";"Comercial";2041,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 1";"Passeio";28041,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 2";"Comercial";5234,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 3";"Passeio";230,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 4";"Comercial";8536,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 5";"Passeio";46,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 6";"Comercial";5566,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 7";"Comercial";4394,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 8";"Comercial";8074,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Categoria 9";"Moto";636,00
"AUTOPISTA PLANALTO SUL";"01/03/2017";"Decrescente";"SANTA CECÍLIA";"N/I";"Outros";"Comercial";2083,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 1";"Passeio";58917,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 2";"Comercial";7433,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 3";"Passeio";254,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 4";"Comercial";6252,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 5";"Passeio";68,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 6";"Comercial";2976,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 7";"Comercial";3353,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 8";"Comercial";5009,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Categoria 9";"Moto";1852,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"CORREIA PINTO";"N/I";"Outros";"Comercial";1310,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 1";"Passeio";144386,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 2";"Comercial";15530,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 3";"Passeio";871,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 4";"Comercial";10721,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 5";"Passeio";52,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 6";"Comercial";7042,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 7";"Comercial";4547,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 8";"Comercial";6634,00
"AUTOPISTA PLANALTO SUL";"01/04/2017";"Crescente";"FAZENDA RIO GRANDE";"N/I";"Categoria 9";"Moto";4387,00
